"xseconds,"rate"
"5:","58"
"10:","65"
"15:","249"
"20:","245"
"25:","249"
"30:","260"
"35:","250"
"40:","253"
"45:","249"
"50:","247"
"55:","248"
"60:","247"
"65:","242"
"70:","251"
"75:","254"
"80:","246"
"85:","240"
"90:","251"
"95:","256"
"100:","239"
"105:","245"
"110:","251"
"115:","244"
"120:","233"
"125:","243"
"130:","255"
"135:","251"
"140:","247"
"145:","250"
"150:","258"
"155:","261"
"160:","246"
"165:","251"
"170:","252"
"175:","251"
"180:","244"
"185:","253"
"190:","244"
"195:","248"
"200:","249"
"205:","237"
"210:","251"
"215:","252"
"220:","257"
"225:","245"
"230:","247"
"235:","259"
"240:","315"
