"xseconds,"rate"
"5:","100"
"10:","53"
"15:","247"
"20:","245"
"25:","248"
"30:","258"
"35:","254"
"40:","251"
"45:","247"
"50:","249"
"55:","243"
"60:","249"
"65:","242"
"70:","248"
"75:","251"
"80:","248"
"85:","239"
"90:","246"
"95:","256"
"100:","240"
"105:","246"
"110:","251"
"115:","243"
"120:","238"
"125:","238"
"130:","254"
"135:","252"
"140:","248"
"145:","251"
"150:","256"
"155:","262"
"160:","246"
"165:","248"
"170:","253"
"175:","250"
"180:","244"
"185:","253"
"190:","248"
"195:","243"
"200:","250"
"205:","236"
"210:","251"
"215:","255"
"220:","255"
"225:","244"
"230:","250"
"235:","253"
"240:","311"
