"xseconds,"rate"
"5:","59"
"10:","61"
"15:","249"
"20:","246"
"25:","247"
"30:","259"
"35:","251"
"40:","253"
"45:","248"
"50:","246"
"55:","247"
"60:","248"
"65:","243"
"70:","250"
"75:","252"
"80:","248"
"85:","240"
"90:","249"
"95:","254"
"100:","239"
"105:","245"
"110:","251"
"115:","244"
"120:","235"
"125:","241"
"130:","256"
"135:","251"
"140:","247"
"145:","251"
"150:","257"
"155:","262"
"160:","246"
"165:","251"
"170:","251"
"175:","251"
"180:","244"
"185:","252"
"190:","246"
"195:","247"
"200:","250"
"205:","237"
"210:","252"
"215:","252"
"220:","258"
"225:","244"
"230:","247"
"235:","258"
"240:","312"
