"xseconds,"rate"
"5:","55"
"10:","101"
"15:","239"
"20:","256"
"25:","247"
"30:","254"
"35:","251"
"40:","246"
"45:","247"
"50:","241"
"55:","253"
"60:","253"
"65:","239"
"70:","238"
"75:","234"
"80:","243"
"85:","250"
"90:","238"
"95:","238"
"100:","241"
"105:","250"
"110:","248"
"115:","243"
"120:","252"
"125:","233"
"130:","243"
"135:","230"
"140:","245"
"145:","241"
"150:","250"
"155:","239"
"160:","246"
"165:","248"
"170:","241"
"175:","250"
"180:","258"
"185:","246"
"190:","240"
"195:","250"
"200:","235"
"205:","252"
"210:","254"
"215:","246"
"220:","240"
"225:","242"
"230:","251"
"235:","257"
"240:","319"
