"xseconds,"rate"
"5:","71"
"10:","88"
"15:","239"
"20:","256"
"25:","246"
"30:","254"
"35:","253"
"40:","245"
"45:","245"
"50:","240"
"55:","254"
"60:","252"
"65:","239"
"70:","237"
"75:","236"
"80:","241"
"85:","255"
"90:","234"
"95:","241"
"100:","236"
"105:","249"
"110:","247"
"115:","243"
"120:","253"
"125:","238"
"130:","239"
"135:","230"
"140:","247"
"145:","236"
"150:","249"
"155:","240"
"160:","247"
"165:","250"
"170:","237"
"175:","251"
"180:","255"
"185:","248"
"190:","242"
"195:","246"
"200:","236"
"205:","251"
"210:","253"
"215:","248"
"220:","240"
"225:","242"
"230:","248"
"235:","254"
"240:","314"
