"xseconds,"rate"
"5:","148"
"10:","270"
"15:","256"
"20:","174"
"25:","169"
"30:","175"
"35:","172"
"40:","173"
"45:","175"
"50:","173"
"55:","173"
"60:","174"
"65:","175"
"70:","169"
"75:","168"
"80:","175"
"85:","175"
"90:","173"
"95:","165"
"100:","170"
"105:","171"
"110:","175"
"115:","172"
"120:","175"
"125:","173"
"130:","171"
"135:","166"
"140:","164"
"145:","175"
"150:","173"
"155:","172"
"160:","170"
"165:","174"
"170:","175"
"175:","173"
"180:","173"
"185:","172"
"190:","173"
"195:","173"
"200:","174"
"205:","169"
"210:","173"
"215:","171"
"220:","170"
"225:","173"
"230:","175"
"235:","175"
"240:","173"
