"xseconds,"rate"
"5:","124"
"10:","270"
"15:","255"
"20:","174"
"25:","170"
"30:","175"
"35:","172"
"40:","173"
"45:","175"
"50:","173"
"55:","173"
"60:","174"
"65:","175"
"70:","170"
"75:","168"
"80:","175"
"85:","176"
"90:","173"
"95:","165"
"100:","169"
"105:","172"
"110:","175"
"115:","172"
"120:","175"
"125:","173"
"130:","170"
"135:","167"
"140:","163"
"145:","175"
"150:","173"
"155:","172"
"160:","170"
"165:","174"
"170:","174"
"175:","173"
"180:","173"
"185:","172"
"190:","173"
"195:","173"
"200:","174"
"205:","169"
"210:","173"
"215:","171"
"220:","170"
"225:","173"
"230:","175"
"235:","175"
"240:","172"
