"xseconds,"rate"
"5:","56"
"10:","96"
"15:","239"
"20:","256"
"25:","247"
"30:","254"
"35:","253"
"40:","244"
"45:","247"
"50:","241"
"55:","253"
"60:","254"
"65:","240"
"70:","239"
"75:","234"
"80:","243"
"85:","252"
"90:","237"
"95:","239"
"100:","239"
"105:","252"
"110:","246"
"115:","244"
"120:","252"
"125:","234"
"130:","243"
"135:","229"
"140:","246"
"145:","240"
"150:","249"
"155:","240"
"160:","247"
"165:","249"
"170:","240"
"175:","251"
"180:","256"
"185:","247"
"190:","241"
"195:","248"
"200:","235"
"205:","252"
"210:","255"
"215:","247"
"220:","240"
"225:","242"
"230:","250"
"235:","257"
"240:","317"
