"xseconds,"rate"
"5:","54"
"10:","103"
"15:","239"
"20:","256"
"25:","248"
"30:","254"
"35:","251"
"40:","245"
"45:","247"
"50:","241"
"55:","253"
"60:","254"
"65:","240"
"70:","238"
"75:","234"
"80:","243"
"85:","250"
"90:","239"
"95:","239"
"100:","241"
"105:","249"
"110:","248"
"115:","243"
"120:","251"
"125:","234"
"130:","243"
"135:","229"
"140:","244"
"145:","242"
"150:","251"
"155:","239"
"160:","246"
"165:","249"
"170:","241"
"175:","251"
"180:","257"
"185:","246"
"190:","238"
"195:","251"
"200:","237"
"205:","252"
"210:","254"
"215:","245"
"220:","241"
"225:","242"
"230:","251"
"235:","259"
"240:","322"
