"xseconds,"rate"
"5:","52"
"10:","133"
"15:","242"
"20:","255"
"25:","243"
"30:","257"
"35:","247"
"40:","245"
"45:","247"
"50:","243"
"55:","256"
"60:","251"
"65:","237"
"70:","242"
"75:","233"
"80:","246"
"85:","248"
"90:","238"
"95:","239"
"100:","240"
"105:","246"
"110:","253"
"115:","242"
"120:","254"
"125:","234"
"130:","237"
"135:","236"
"140:","237"
"145:","248"
"150:","245"
"155:","244"
"160:","248"
"165:","247"
"170:","240"
"175:","254"
"180:","256"
"185:","245"
"190:","237"
"195:","251"
"200:","238"
"205:","253"
"210:","253"
"215:","247"
"220:","242"
"225:","238"
"230:","258"
"235:","264"
"240:","353"
