"xseconds,"rate"
"5:","123"
"10:","269"
"15:","252"
"20:","174"
"25:","169"
"30:","175"
"35:","172"
"40:","174"
"45:","175"
"50:","173"
"55:","171"
"60:","174"
"65:","175"
"70:","170"
"75:","168"
"80:","175"
"85:","175"
"90:","173"
"95:","165"
"100:","170"
"105:","172"
"110:","175"
"115:","173"
"120:","175"
"125:","173"
"130:","170"
"135:","166"
"140:","163"
"145:","175"
"150:","172"
"155:","173"
"160:","169"
"165:","174"
"170:","174"
"175:","173"
"180:","173"
"185:","172"
"190:","173"
"195:","173"
"200:","174"
"205:","169"
"210:","173"
"215:","171"
"220:","170"
"225:","174"
"230:","174"
"235:","175"
"240:","173"
