"xseconds,"rate"
"5:","59"
"10:","91"
"15:","239"
"20:","256"
"25:","246"
"30:","254"
"35:","252"
"40:","245"
"45:","246"
"50:","242"
"55:","254"
"60:","252"
"65:","239"
"70:","238"
"75:","235"
"80:","242"
"85:","254"
"90:","235"
"95:","241"
"100:","237"
"105:","251"
"110:","247"
"115:","244"
"120:","253"
"125:","238"
"130:","240"
"135:","230"
"140:","247"
"145:","238"
"150:","250"
"155:","239"
"160:","248"
"165:","250"
"170:","237"
"175:","251"
"180:","257"
"185:","247"
"190:","243"
"195:","246"
"200:","236"
"205:","252"
"210:","254"
"215:","247"
"220:","241"
"225:","244"
"230:","248"
"235:","255"
"240:","315"
