"xseconds,"rate"
"5:","142"
"10:","264"
"15:","240"
"20:","173"
"25:","170"
"30:","175"
"35:","172"
"40:","174"
"45:","173"
"50:","175"
"55:","171"
"60:","174"
"65:","174"
"70:","170"
"75:","168"
"80:","176"
"85:","175"
"90:","171"
"95:","167"
"100:","168"
"105:","174"
"110:","174"
"115:","172"
"120:","175"
"125:","173"
"130:","167"
"135:","168"
"140:","165"
"145:","174"
"150:","172"
"155:","174"
"160:","169"
"165:","174"
"170:","174"
"175:","173"
"180:","173"
"185:","172"
"190:","172"
"195:","174"
"200:","174"
"205:","169"
"210:","173"
"215:","171"
"220:","170"
"225:","174"
"230:","174"
"235:","175"
"240:","180"
