"xseconds,"rate"
"5:","248"
"10:","232"
"15:","233"
"20:","232"
"25:","231"
"30:","233"
"35:","231"
"40:","238"
"45:","262"
"50:","274"
"55:","267"
"60:","270"
"65:","264"
"70:","274"
"75:","271"
"80:","270"
"85:","272"
"90:","269"
"95:","276"
"100:","268"
"105:","274"
"110:","274"
"115:","262"
"120:","265"
"125:","266"
"130:","267"
"135:","268"
"140:","269"
"145:","273"
"150:","263"
"155:","268"
"160:","265"
"165:","271"
"170:","268"
"175:","269"
"180:","266"
"185:","268"
"190:","266"
"195:","263"
"200:","276"
"205:","267"
"210:","274"
"215:","271"
"220:","265"
"225:","268"
"230:","264"
"235:","388"
"240:","395"
