"xseconds,"rate"
"5:","182"
"10:","158"
"15:","118"
"20:","116"
"25:","115"
"30:","115"
"35:","115"
"40:","115"
"45:","116"
"50:","128"
"55:","213"
"60:","220"
"65:","209"
"70:","215"
"75:","215"
"80:","218"
"85:","215"
"90:","224"
"95:","222"
"100:","221"
"105:","217"
"110:","216"
"115:","216"
"120:","211"
"125:","214"
"130:","220"
"135:","215"
"140:","222"
"145:","222"
"150:","217"
"155:","213"
"160:","222"
"165:","219"
"170:","221"
"175:","209"
"180:","213"
"185:","215"
"190:","222"
"195:","223"
"200:","227"
"205:","226"
"210:","226"
"215:","216"
"220:","217"
"225:","223"
"230:","216"
"235:","219"
"240:","217"
