"xseconds,"rate"
"5:","221"
"10:","123"
"15:","101"
"20:","99"
"25:","100"
"30:","98"
"35:","98"
"40:","100"
"45:","142"
"50:","263"
"55:","265"
"60:","272"
"65:","268"
"70:","279"
"75:","271"
"80:","268"
"85:","270"
"90:","270"
"95:","273"
"100:","273"
"105:","262"
"110:","269"
"115:","274"
"120:","267"
"125:","273"
"130:","276"
"135:","270"
"140:","269"
"145:","270"
"150:","272"
"155:","254"
"160:","266"
"165:","273"
"170:","270"
"175:","268"
"180:","271"
"185:","273"
"190:","270"
"195:","265"
"200:","269"
"205:","268"
"210:","267"
"215:","273"
"220:","270"
"225:","272"
"230:","276"
"235:","267"
"240:","262"
