"xseconds,"rate"
"5:","298"
"10:","187"
"15:","176"
"20:","177"
"25:","173"
"30:","177"
"35:","177"
"40:","177"
"45:","187"
"50:","214"
"55:","208"
"60:","215"
"65:","215"
"70:","221"
"75:","215"
"80:","212"
"85:","219"
"90:","216"
"95:","209"
"100:","214"
"105:","216"
"110:","218"
"115:","211"
"120:","213"
"125:","216"
"130:","215"
"135:","214"
"140:","211"
"145:","212"
"150:","213"
"155:","220"
"160:","218"
"165:","208"
"170:","209"
"175:","215"
"180:","210"
"185:","220"
"190:","221"
"195:","212"
"200:","217"
"205:","219"
"210:","221"
"215:","216"
"220:","215"
"225:","215"
"230:","215"
"235:","217"
"240:","248"
