"xseconds,"rate"
"5:","172"
"10:","174"
"15:","174"
"20:","170"
"25:","172"
"30:","173"
"35:","173"
"40:","208"
"45:","254"
"50:","251"
"55:","244"
"60:","245"
"65:","250"
"70:","255"
"75:","241"
"80:","245"
"85:","261"
"90:","247"
"95:","243"
"100:","245"
"105:","241"
"110:","250"
"115:","256"
"120:","247"
"125:","249"
"130:","247"
"135:","235"
"140:","243"
"145:","253"
"150:","249"
"155:","249"
"160:","249"
"165:","248"
"170:","246"
"175:","246"
"180:","252"
"185:","247"
"190:","242"
"195:","245"
"200:","246"
"205:","254"
"210:","247"
"215:","251"
"220:","249"
"225:","263"
"230:","263"
"235:","314"
"240:","400"
