"xseconds,"rate"
"5:","265"
"10:","176"
"15:","177"
"20:","178"
"25:","179"
"30:","179"
"35:","176"
"40:","191"
"45:","216"
"50:","217"
"55:","217"
"60:","217"
"65:","222"
"70:","213"
"75:","213"
"80:","217"
"85:","215"
"90:","217"
"95:","221"
"100:","228"
"105:","220"
"110:","213"
"115:","217"
"120:","217"
"125:","217"
"130:","216"
"135:","215"
"140:","217"
"145:","223"
"150:","205"
"155:","214"
"160:","218"
"165:","217"
"170:","210"
"175:","196"
"180:","215"
"185:","218"
"190:","217"
"195:","218"
"200:","217"
"205:","217"
"210:","216"
"215:","214"
"220:","223"
"225:","213"
"230:","221"
"235:","219"
"240:","252"
