"xseconds,"rate"
"5:","164"
"10:","117"
"15:","117"
"20:","116"
"25:","116"
"30:","115"
"35:","117"
"40:","117"
"45:","141"
"50:","229"
"55:","233"
"60:","236"
"65:","238"
"70:","237"
"75:","230"
"80:","234"
"85:","228"
"90:","226"
"95:","239"
"100:","232"
"105:","232"
"110:","207"
"115:","230"
"120:","235"
"125:","241"
"130:","239"
"135:","232"
"140:","233"
"145:","230"
"150:","232"
"155:","250"
"160:","234"
"165:","237"
"170:","229"
"175:","225"
"180:","245"
"185:","240"
"190:","241"
"195:","235"
"200:","233"
"205:","233"
"210:","243"
"215:","227"
"220:","238"
"225:","239"
"230:","233"
"235:","250"
"240:","276"
