"xseconds,"rate"
"5:","164"
"10:","157"
"15:","115"
"20:","116"
"25:","115"
"30:","115"
"35:","115"
"40:","116"
"45:","116"
"50:","130"
"55:","183"
"60:","181"
"65:","182"
"70:","186"
"75:","189"
"80:","181"
"85:","184"
"90:","186"
"95:","189"
"100:","184"
"105:","180"
"110:","183"
"115:","190"
"120:","180"
"125:","180"
"130:","181"
"135:","178"
"140:","182"
"145:","188"
"150:","183"
"155:","186"
"160:","180"
"165:","191"
"170:","177"
"175:","186"
"180:","177"
"185:","183"
"190:","182"
"195:","182"
"200:","187"
"205:","187"
"210:","187"
"215:","183"
"220:","183"
"225:","186"
"230:","185"
"235:","177"
"240:","184"
