"xseconds,"rate"
"5:","168"
"10:","119"
"15:","100"
"20:","98"
"25:","101"
"30:","98"
"35:","98"
"40:","100"
"45:","145"
"50:","243"
"55:","248"
"60:","256"
"65:","249"
"70:","260"
"75:","251"
"80:","254"
"85:","250"
"90:","251"
"95:","249"
"100:","247"
"105:","236"
"110:","238"
"115:","246"
"120:","249"
"125:","254"
"130:","262"
"135:","258"
"140:","248"
"145:","249"
"150:","250"
"155:","237"
"160:","250"
"165:","252"
"170:","250"
"175:","248"
"180:","257"
"185:","250"
"190:","256"
"195:","248"
"200:","251"
"205:","247"
"210:","251"
"215:","243"
"220:","248"
"225:","252"
"230:","257"
"235:","253"
"240:","243"
