"xseconds,"rate"
"5:","262"
"10:","175"
"15:","177"
"20:","177"
"25:","179"
"30:","179"
"35:","177"
"40:","190"
"45:","215"
"50:","213"
"55:","217"
"60:","217"
"65:","221"
"70:","212"
"75:","211"
"80:","214"
"85:","214"
"90:","215"
"95:","219"
"100:","227"
"105:","218"
"110:","213"
"115:","218"
"120:","217"
"125:","217"
"130:","214"
"135:","212"
"140:","216"
"145:","220"
"150:","207"
"155:","212"
"160:","218"
"165:","218"
"170:","211"
"175:","196"
"180:","215"
"185:","217"
"190:","215"
"195:","215"
"200:","219"
"205:","216"
"210:","215"
"215:","216"
"220:","222"
"225:","210"
"230:","220"
"235:","217"
"240:","252"
