"xseconds,"rate"
"5:","281"
"10:","177"
"15:","176"
"20:","177"
"25:","172"
"30:","177"
"35:","177"
"40:","177"
"45:","188"
"50:","211"
"55:","204"
"60:","215"
"65:","207"
"70:","215"
"75:","210"
"80:","210"
"85:","212"
"90:","211"
"95:","203"
"100:","208"
"105:","212"
"110:","215"
"115:","204"
"120:","208"
"125:","211"
"130:","213"
"135:","209"
"140:","204"
"145:","209"
"150:","213"
"155:","215"
"160:","215"
"165:","201"
"170:","207"
"175:","211"
"180:","206"
"185:","215"
"190:","215"
"195:","209"
"200:","209"
"205:","213"
"210:","216"
"215:","208"
"220:","211"
"225:","212"
"230:","210"
"235:","217"
"240:","253"
