"xseconds,"rate"
"5:","172"
"10:","175"
"15:","174"
"20:","174"
"25:","174"
"30:","175"
"35:","197"
"40:","255"
"45:","245"
"50:","249"
"55:","250"
"60:","249"
"65:","257"
"70:","249"
"75:","256"
"80:","249"
"85:","253"
"90:","251"
"95:","259"
"100:","250"
"105:","240"
"110:","253"
"115:","243"
"120:","247"
"125:","251"
"130:","252"
"135:","254"
"140:","248"
"145:","264"
"150:","247"
"155:","250"
"160:","249"
"165:","247"
"170:","251"
"175:","247"
"180:","255"
"185:","256"
"190:","253"
"195:","251"
"200:","253"
"205:","245"
"210:","251"
"215:","247"
"220:","246"
"225:","257"
"230:","258"
"235:","293"
"240:","387"
