"xseconds,"rate"
"5:","159"
"10:","116"
"15:","117"
"20:","116"
"25:","116"
"30:","115"
"35:","117"
"40:","117"
"45:","137"
"50:","218"
"55:","219"
"60:","220"
"65:","219"
"70:","217"
"75:","215"
"80:","221"
"85:","216"
"90:","215"
"95:","224"
"100:","214"
"105:","214"
"110:","197"
"115:","216"
"120:","218"
"125:","234"
"130:","227"
"135:","217"
"140:","218"
"145:","220"
"150:","225"
"155:","234"
"160:","221"
"165:","228"
"170:","219"
"175:","210"
"180:","233"
"185:","226"
"190:","228"
"195:","222"
"200:","219"
"205:","220"
"210:","233"
"215:","212"
"220:","221"
"225:","231"
"230:","218"
"235:","235"
"240:","267"
