"xseconds,"rate"
"5:","174"
"10:","176"
"15:","174"
"20:","174"
"25:","174"
"30:","175"
"35:","199"
"40:","261"
"45:","258"
"50:","256"
"55:","258"
"60:","257"
"65:","260"
"70:","260"
"75:","261"
"80:","257"
"85:","255"
"90:","258"
"95:","265"
"100:","261"
"105:","248"
"110:","259"
"115:","253"
"120:","253"
"125:","260"
"130:","259"
"135:","259"
"140:","251"
"145:","270"
"150:","254"
"155:","253"
"160:","254"
"165:","254"
"170:","257"
"175:","250"
"180:","261"
"185:","263"
"190:","258"
"195:","262"
"200:","258"
"205:","251"
"210:","256"
"215:","254"
"220:","253"
"225:","262"
"230:","264"
"235:","302"
"240:","387"
