"xseconds,"rate"
"5:","166"
"10:","119"
"15:","100"
"20:","98"
"25:","101"
"30:","98"
"35:","98"
"40:","100"
"45:","146"
"50:","231"
"55:","238"
"60:","241"
"65:","240"
"70:","253"
"75:","244"
"80:","238"
"85:","243"
"90:","243"
"95:","233"
"100:","242"
"105:","232"
"110:","235"
"115:","241"
"120:","242"
"125:","245"
"130:","248"
"135:","241"
"140:","237"
"145:","238"
"150:","240"
"155:","229"
"160:","243"
"165:","243"
"170:","240"
"175:","243"
"180:","247"
"185:","245"
"190:","244"
"195:","239"
"200:","240"
"205:","244"
"210:","241"
"215:","238"
"220:","240"
"225:","242"
"230:","249"
"235:","244"
"240:","236"
