"xseconds,"rate"
"5:","181"
"10:","133"
"15:","109"
"20:","101"
"25:","99"
"30:","98"
"35:","98"
"40:","98"
"45:","98"
"50:","123"
"55:","233"
"60:","241"
"65:","246"
"70:","232"
"75:","231"
"80:","243"
"85:","242"
"90:","232"
"95:","236"
"100:","246"
"105:","236"
"110:","231"
"115:","236"
"120:","238"
"125:","239"
"130:","233"
"135:","241"
"140:","246"
"145:","240"
"150:","237"
"155:","246"
"160:","242"
"165:","233"
"170:","245"
"175:","243"
"180:","237"
"185:","246"
"190:","247"
"195:","233"
"200:","240"
"205:","246"
"210:","243"
"215:","237"
"220:","238"
"225:","245"
"230:","243"
"235:","235"
"240:","231"
