"xseconds,"rate"
"5:","293"
"10:","186"
"15:","176"
"20:","177"
"25:","173"
"30:","177"
"35:","177"
"40:","177"
"45:","187"
"50:","214"
"55:","211"
"60:","214"
"65:","212"
"70:","219"
"75:","213"
"80:","210"
"85:","219"
"90:","212"
"95:","208"
"100:","210"
"105:","218"
"110:","217"
"115:","210"
"120:","212"
"125:","213"
"130:","214"
"135:","214"
"140:","209"
"145:","213"
"150:","214"
"155:","220"
"160:","217"
"165:","204"
"170:","210"
"175:","214"
"180:","209"
"185:","219"
"190:","220"
"195:","211"
"200:","216"
"205:","216"
"210:","217"
"215:","214"
"220:","215"
"225:","214"
"230:","215"
"235:","215"
"240:","249"
