"xseconds,"rate"
"5:","200"
"10:","158"
"15:","119"
"20:","116"
"25:","115"
"30:","115"
"35:","115"
"40:","115"
"45:","116"
"50:","129"
"55:","226"
"60:","230"
"65:","226"
"70:","228"
"75:","227"
"80:","229"
"85:","225"
"90:","235"
"95:","231"
"100:","231"
"105:","228"
"110:","229"
"115:","227"
"120:","223"
"125:","227"
"130:","232"
"135:","226"
"140:","234"
"145:","233"
"150:","227"
"155:","223"
"160:","232"
"165:","232"
"170:","233"
"175:","223"
"180:","223"
"185:","227"
"190:","231"
"195:","235"
"200:","238"
"205:","237"
"210:","234"
"215:","230"
"220:","231"
"225:","234"
"230:","226"
"235:","231"
"240:","229"
