"xseconds,"rate"
"5:","209"
"10:","136"
"15:","110"
"20:","101"
"25:","99"
"30:","98"
"35:","98"
"40:","99"
"45:","98"
"50:","119"
"55:","266"
"60:","282"
"65:","280"
"70:","270"
"75:","265"
"80:","278"
"85:","280"
"90:","269"
"95:","277"
"100:","277"
"105:","272"
"110:","277"
"115:","275"
"120:","268"
"125:","275"
"130:","268"
"135:","277"
"140:","281"
"145:","292"
"150:","282"
"155:","285"
"160:","275"
"165:","270"
"170:","277"
"175:","277"
"180:","282"
"185:","287"
"190:","284"
"195:","266"
"200:","279"
"205:","281"
"210:","277"
"215:","276"
"220:","277"
"225:","277"
"230:","277"
"235:","275"
"240:","266"
