"xseconds,"rate"
"5:","159"
"10:","116"
"15:","117"
"20:","116"
"25:","116"
"30:","115"
"35:","117"
"40:","117"
"45:","136"
"50:","219"
"55:","222"
"60:","217"
"65:","218"
"70:","212"
"75:","213"
"80:","222"
"85:","211"
"90:","215"
"95:","219"
"100:","211"
"105:","212"
"110:","196"
"115:","215"
"120:","220"
"125:","231"
"130:","224"
"135:","218"
"140:","211"
"145:","218"
"150:","225"
"155:","234"
"160:","222"
"165:","229"
"170:","218"
"175:","211"
"180:","233"
"185:","229"
"190:","228"
"195:","223"
"200:","217"
"205:","220"
"210:","233"
"215:","214"
"220:","226"
"225:","231"
"230:","216"
"235:","238"
"240:","268"
