"xseconds,"rate"
"5:","172"
"10:","175"
"15:","173"
"20:","174"
"25:","174"
"30:","175"
"35:","198"
"40:","251"
"45:","244"
"50:","248"
"55:","250"
"60:","249"
"65:","251"
"70:","250"
"75:","256"
"80:","249"
"85:","247"
"90:","248"
"95:","255"
"100:","248"
"105:","238"
"110:","251"
"115:","241"
"120:","242"
"125:","249"
"130:","247"
"135:","251"
"140:","242"
"145:","261"
"150:","243"
"155:","244"
"160:","248"
"165:","243"
"170:","249"
"175:","242"
"180:","250"
"185:","252"
"190:","251"
"195:","247"
"200:","251"
"205:","242"
"210:","246"
"215:","244"
"220:","243"
"225:","257"
"230:","256"
"235:","293"
"240:","389"
