"xseconds,"rate"
"5:","231"
"10:","232"
"15:","232"
"20:","232"
"25:","231"
"30:","233"
"35:","231"
"40:","238"
"45:","261"
"50:","272"
"55:","263"
"60:","267"
"65:","263"
"70:","272"
"75:","271"
"80:","267"
"85:","271"
"90:","266"
"95:","273"
"100:","264"
"105:","275"
"110:","272"
"115:","260"
"120:","267"
"125:","264"
"130:","267"
"135:","266"
"140:","268"
"145:","271"
"150:","263"
"155:","271"
"160:","265"
"165:","269"
"170:","267"
"175:","269"
"180:","267"
"185:","265"
"190:","266"
"195:","263"
"200:","273"
"205:","266"
"210:","271"
"215:","269"
"220:","265"
"225:","267"
"230:","260"
"235:","388"
"240:","396"
