"xseconds,"rate"
"5:","197"
"10:","136"
"15:","110"
"20:","101"
"25:","99"
"30:","98"
"35:","98"
"40:","99"
"45:","98"
"50:","118"
"55:","262"
"60:","275"
"65:","272"
"70:","261"
"75:","257"
"80:","266"
"85:","269"
"90:","261"
"95:","269"
"100:","269"
"105:","267"
"110:","267"
"115:","263"
"120:","262"
"125:","269"
"130:","263"
"135:","268"
"140:","276"
"145:","281"
"150:","269"
"155:","274"
"160:","267"
"165:","262"
"170:","272"
"175:","267"
"180:","269"
"185:","279"
"190:","271"
"195:","256"
"200:","268"
"205:","275"
"210:","273"
"215:","270"
"220:","271"
"225:","270"
"230:","271"
"235:","265"
"240:","253"
