"xseconds,"rate"
"5:","272"
"10:","176"
"15:","177"
"20:","177"
"25:","179"
"30:","179"
"35:","176"
"40:","192"
"45:","220"
"50:","217"
"55:","219"
"60:","218"
"65:","225"
"70:","214"
"75:","213"
"80:","219"
"85:","219"
"90:","218"
"95:","224"
"100:","230"
"105:","222"
"110:","218"
"115:","219"
"120:","220"
"125:","219"
"130:","218"
"135:","218"
"140:","218"
"145:","224"
"150:","209"
"155:","217"
"160:","220"
"165:","219"
"170:","215"
"175:","198"
"180:","218"
"185:","220"
"190:","218"
"195:","219"
"200:","223"
"205:","218"
"210:","218"
"215:","219"
"220:","225"
"225:","216"
"230:","226"
"235:","220"
"240:","252"
