"xseconds,"rate"
"5:","166"
"10:","124"
"15:","104"
"20:","100"
"25:","100"
"30:","97"
"35:","98"
"40:","98"
"45:","97"
"50:","149"
"55:","230"
"60:","232"
"65:","219"
"70:","224"
"75:","229"
"80:","228"
"85:","226"
"90:","222"
"95:","230"
"100:","227"
"105:","224"
"110:","221"
"115:","229"
"120:","222"
"125:","224"
"130:","230"
"135:","230"
"140:","231"
"145:","233"
"150:","231"
"155:","228"
"160:","230"
"165:","228"
"170:","228"
"175:","229"
"180:","227"
"185:","235"
"190:","236"
"195:","223"
"200:","229"
"205:","234"
"210:","229"
"215:","222"
"220:","232"
"225:","232"
"230:","231"
"235:","228"
"240:","226"
