"xseconds,"rate"
"5:","173"
"10:","176"
"15:","174"
"20:","174"
"25:","174"
"30:","175"
"35:","198"
"40:","258"
"45:","256"
"50:","254"
"55:","257"
"60:","257"
"65:","259"
"70:","259"
"75:","261"
"80:","253"
"85:","255"
"90:","255"
"95:","261"
"100:","258"
"105:","245"
"110:","256"
"115:","250"
"120:","250"
"125:","260"
"130:","255"
"135:","259"
"140:","252"
"145:","270"
"150:","250"
"155:","254"
"160:","252"
"165:","252"
"170:","256"
"175:","252"
"180:","262"
"185:","259"
"190:","257"
"195:","257"
"200:","259"
"205:","250"
"210:","254"
"215:","252"
"220:","252"
"225:","261"
"230:","264"
"235:","300"
"240:","387"
