"xseconds,"rate"
"5:","232"
"10:","232"
"15:","232"
"20:","232"
"25:","231"
"30:","233"
"35:","231"
"40:","239"
"45:","266"
"50:","274"
"55:","267"
"60:","270"
"65:","267"
"70:","275"
"75:","272"
"80:","269"
"85:","273"
"90:","270"
"95:","277"
"100:","266"
"105:","280"
"110:","277"
"115:","262"
"120:","268"
"125:","267"
"130:","269"
"135:","270"
"140:","271"
"145:","272"
"150:","266"
"155:","271"
"160:","268"
"165:","273"
"170:","270"
"175:","270"
"180:","269"
"185:","267"
"190:","269"
"195:","266"
"200:","275"
"205:","267"
"210:","274"
"215:","272"
"220:","268"
"225:","269"
"230:","264"
"235:","389"
"240:","397"
