"xseconds,"rate"
"5:","376"
"10:","291"
"15:","246"
"20:","246"
"25:","257"
"30:","246"
"35:","248"
"40:","252"
"45:","255"
"50:","253"
"55:","256"
"60:","259"
"65:","250"
"70:","250"
"75:","250"
"80:","259"
"85:","244"
"90:","248"
"95:","253"
"100:","224"
"105:","252"
"110:","251"
"115:","256"
"120:","237"
"125:","263"
"130:","254"
"135:","257"
"140:","256"
"145:","251"
"150:","257"
"155:","255"
"160:","251"
"165:","249"
"170:","251"
"175:","249"
"180:","251"
"185:","249"
"190:","260"
"195:","256"
"200:","247"
"205:","249"
"210:","260"
"215:","249"
"220:","253"
"225:","259"
"230:","298"
"235:","381"
"240:","517"
