"xseconds,"rate"
"5:","741"
"10:","503"
"15:","376"
"20:","316"
"25:","315"
"30:","315"
"35:","304"
"40:","274"
"45:","312"
"50:","313"
"55:","314"
"60:","308"
"65:","274"
"70:","314"
"75:","323"
"80:","320"
"85:","314"
"90:","309"
"95:","309"
"100:","313"
"105:","281"
"110:","303"
"115:","317"
"120:","315"
"125:","308"
"130:","312"
"135:","321"
"140:","321"
"145:","321"
"150:","322"
"155:","326"
"160:","325"
"165:","317"
"170:","298"
"175:","287"
"180:","324"
"185:","251"
"190:","266"
"195:","310"
"200:","326"
"205:","317"
"210:","319"
"215:","316"
"220:","313"
"225:","309"
"230:","315"
"235:","329"
"240:","386"
