"xseconds,"rate"
"5:","793"
"10:","757"
"15:","762"
"20:","766"
"25:","742"
"30:","749"
"35:","733"
"40:","760"
"45:","759"
"50:","741"
"55:","763"
"60:","762"
"65:","721"
"70:","752"
"75:","778"
"80:","756"
"85:","755"
"90:","781"
"95:","763"
"100:","757"
"105:","740"
"110:","775"
"115:","768"
"120:","758"
"125:","759"
"130:","755"
"135:","767"
"140:","746"
"145:","769"
"150:","767"
"155:","739"
"160:","757"
"165:","761"
"170:","743"
"175:","757"
"180:","759"
"185:","736"
"190:","745"
"195:","757"
"200:","768"
"205:","756"
"210:","756"
"215:","748"
"220:","788"
"225:","748"
"230:","756"
"235:","756"
"240:","770"
