"xseconds,"rate"
"5:","670"
"10:","514"
"15:","508"
"20:","511"
"25:","509"
"30:","513"
"35:","514"
"40:","515"
"45:","513"
"50:","506"
"55:","525"
"60:","522"
"65:","507"
"70:","514"
"75:","509"
"80:","490"
"85:","498"
"90:","515"
"95:","519"
"100:","519"
"105:","498"
"110:","515"
"115:","516"
"120:","518"
"125:","518"
"130:","513"
"135:","505"
"140:","514"
"145:","516"
"150:","509"
"155:","514"
"160:","507"
"165:","515"
"170:","519"
"175:","514"
"180:","513"
"185:","518"
"190:","514"
"195:","516"
"200:","523"
"205:","517"
"210:","508"
"215:","513"
"220:","516"
"225:","507"
"230:","516"
"235:","539"
"240:","712"
