"xseconds,"rate"
"5:","774"
"10:","705"
"15:","556"
"20:","413"
"25:","322"
"30:","309"
"35:","316"
"40:","322"
"45:","300"
"50:","281"
"55:","311"
"60:","312"
"65:","309"
"70:","268"
"75:","311"
"80:","311"
"85:","305"
"90:","312"
"95:","316"
"100:","313"
"105:","310"
"110:","301"
"115:","291"
"120:","304"
"125:","317"
"130:","320"
"135:","312"
"140:","309"
"145:","314"
"150:","313"
"155:","311"
"160:","310"
"165:","306"
"170:","302"
"175:","313"
"180:","280"
"185:","310"
"190:","265"
"195:","246"
"200:","313"
"205:","319"
"210:","308"
"215:","309"
"220:","315"
"225:","315"
"230:","315"
"235:","304"
"240:","308"
