"xseconds,"rate"
"5:","393"
"10:","308"
"15:","272"
"20:","268"
"25:","264"
"30:","267"
"35:","252"
"40:","263"
"45:","265"
"50:","258"
"55:","261"
"60:","261"
"65:","253"
"70:","260"
"75:","260"
"80:","264"
"85:","253"
"90:","257"
"95:","259"
"100:","224"
"105:","253"
"110:","254"
"115:","256"
"120:","240"
"125:","266"
"130:","254"
"135:","259"
"140:","258"
"145:","254"
"150:","259"
"155:","256"
"160:","253"
"165:","252"
"170:","254"
"175:","251"
"180:","257"
"185:","249"
"190:","262"
"195:","260"
"200:","258"
"205:","257"
"210:","270"
"215:","258"
"220:","255"
"225:","259"
"230:","307"
"235:","386"
"240:","514"
