"xseconds,"rate"
"5:","673"
"10:","495"
"15:","365"
"20:","291"
"25:","250"
"30:","245"
"35:","256"
"40:","247"
"45:","249"
"50:","248"
"55:","252"
"60:","253"
"65:","253"
"70:","247"
"75:","252"
"80:","249"
"85:","253"
"90:","255"
"95:","231"
"100:","249"
"105:","250"
"110:","215"
"115:","246"
"120:","243"
"125:","246"
"130:","234"
"135:","252"
"140:","246"
"145:","244"
"150:","250"
"155:","250"
"160:","247"
"165:","249"
"170:","249"
"175:","247"
"180:","255"
"185:","246"
"190:","242"
"195:","250"
"200:","248"
"205:","248"
"210:","246"
"215:","249"
"220:","253"
"225:","244"
"230:","246"
"235:","251"
"240:","293"
