"xseconds,"rate"
"5:","692"
"10:","303"
"15:","296"
"20:","306"
"25:","295"
"30:","290"
"35:","304"
"40:","297"
"45:","298"
"50:","304"
"55:","304"
"60:","299"
"65:","310"
"70:","304"
"75:","303"
"80:","299"
"85:","302"
"90:","295"
"95:","301"
"100:","302"
"105:","301"
"110:","301"
"115:","302"
"120:","304"
"125:","300"
"130:","301"
"135:","297"
"140:","302"
"145:","295"
"150:","299"
"155:","298"
"160:","301"
"165:","300"
"170:","301"
"175:","298"
"180:","296"
"185:","309"
"190:","303"
"195:","294"
"200:","301"
"205:","299"
"210:","295"
"215:","301"
"220:","295"
"225:","301"
"230:","295"
"235:","292"
"240:","303"
