"xseconds,"rate"
"5:","300"
"10:","298"
"15:","305"
"20:","296"
"25:","289"
"30:","304"
"35:","296"
"40:","299"
"45:","304"
"50:","304"
"55:","299"
"60:","310"
"65:","305"
"70:","303"
"75:","298"
"80:","302"
"85:","295"
"90:","301"
"95:","303"
"100:","300"
"105:","300"
"110:","302"
"115:","303"
"120:","300"
"125:","302"
"130:","297"
"135:","301"
"140:","297"
"145:","299"
"150:","298"
"155:","300"
"160:","300"
"165:","300"
"170:","299"
"175:","296"
"180:","309"
"185:","302"
"190:","296"
"195:","300"
"200:","298"
"205:","296"
"210:","302"
"215:","294"
"220:","302"
"225:","295"
"230:","292"
"235:","299"
"240:","746"
