"xseconds,"rate"
"5:","753"
"10:","302"
"15:","297"
"20:","306"
"25:","296"
"30:","289"
"35:","304"
"40:","297"
"45:","299"
"50:","304"
"55:","304"
"60:","299"
"65:","310"
"70:","305"
"75:","303"
"80:","298"
"85:","303"
"90:","295"
"95:","302"
"100:","302"
"105:","300"
"110:","301"
"115:","302"
"120:","303"
"125:","300"
"130:","301"
"135:","297"
"140:","301"
"145:","296"
"150:","299"
"155:","297"
"160:","301"
"165:","300"
"170:","300"
"175:","298"
"180:","295"
"185:","309"
"190:","302"
"195:","295"
"200:","300"
"205:","299"
"210:","296"
"215:","302"
"220:","294"
"225:","302"
"230:","296"
"235:","292"
"240:","299"
