"xseconds,"rate"
"5:","1400"
"10:","1425"
"15:","1125"
"20:","894"
"25:","910"
"30:","954"
"35:","923"
"40:","920"
"45:","912"
"50:","939"
"55:","872"
"60:","899"
"65:","979"
"70:","876"
"75:","951"
"80:","884"
"85:","927"
"90:","976"
"95:","920"
"100:","933"
"105:","929"
"110:","918"
"115:","912"
"120:","933"
"125:","887"
"130:","942"
"135:","947"
"140:","891"
"145:","906"
"150:","929"
"155:","946"
"160:","930"
"165:","883"
"170:","914"
"175:","907"
"180:","986"
"185:","938"
"190:","832"
"195:","901"
"200:","984"
"205:","954"
"210:","943"
"215:","900"
"220:","872"
"225:","954"
"230:","960"
"235:","1123"
"240:","1426"
