"xseconds,"rate"
"5:","745"
"10:","613"
"15:","576"
"20:","531"
"25:","383"
"30:","170"
"35:","170"
"40:","170"
"45:","166"
"50:","168"
"55:","163"
"60:","172"
"65:","160"
"70:","162"
"75:","178"
"80:","168"
"85:","173"
"90:","163"
"95:","170"
"100:","174"
"105:","174"
"110:","172"
"115:","173"
"120:","174"
"125:","169"
"130:","171"
"135:","165"
"140:","170"
"145:","174"
"150:","170"
"155:","174"
"160:","174"
"165:","175"
"170:","174"
"175:","169"
"180:","169"
"185:","167"
"190:","172"
"195:","170"
"200:","159"
"205:","168"
"210:","172"
"215:","173"
"220:","172"
"225:","169"
"230:","159"
"235:","170"
"240:","173"
