"xseconds,"rate"
"5:","173"
"10:","157"
"15:","145"
"20:","134"
"25:","139"
"30:","137"
"35:","136"
"40:","138"
"45:","140"
"50:","125"
"55:","98"
"60:","137"
"65:","209"
"70:","194"
"75:","190"
"80:","190"
"85:","188"
"90:","190"
"95:","196"
"100:","193"
"105:","199"
"110:","193"
"115:","196"
"120:","200"
"125:","183"
"130:","193"
"135:","199"
"140:","194"
"145:","189"
"150:","193"
"155:","194"
"160:","191"
"165:","192"
"170:","197"
"175:","190"
"180:","206"
"185:","191"
"190:","189"
"195:","193"
"200:","196"
"205:","202"
"210:","192"
"215:","185"
"220:","199"
"225:","202"
"230:","192"
"235:","187"
"240:","197"
