"xseconds,"rate"
"5:","165"
"10:","122"
"15:","118"
"20:","118"
"25:","117"
"30:","114"
"35:","117"
"40:","109"
"45:","118"
"50:","128"
"55:","155"
"60:","170"
"65:","170"
"70:","167"
"75:","169"
"80:","164"
"85:","166"
"90:","166"
"95:","168"
"100:","173"
"105:","170"
"110:","167"
"115:","168"
"120:","169"
"125:","171"
"130:","146"
"135:","170"
"140:","149"
"145:","170"
"150:","165"
"155:","168"
"160:","170"
"165:","162"
"170:","170"
"175:","169"
"180:","168"
"185:","169"
"190:","169"
"195:","168"
"200:","165"
"205:","163"
"210:","166"
"215:","163"
"220:","169"
"225:","169"
"230:","167"
"235:","165"
"240:","172"
