"xseconds,"rate"
"5:","187"
"10:","158"
"15:","146"
"20:","134"
"25:","138"
"30:","138"
"35:","136"
"40:","138"
"45:","140"
"50:","128"
"55:","98"
"60:","139"
"65:","221"
"70:","209"
"75:","218"
"80:","211"
"85:","210"
"90:","221"
"95:","216"
"100:","223"
"105:","224"
"110:","226"
"115:","220"
"120:","219"
"125:","213"
"130:","220"
"135:","223"
"140:","209"
"145:","217"
"150:","219"
"155:","222"
"160:","213"
"165:","220"
"170:","223"
"175:","217"
"180:","224"
"185:","217"
"190:","211"
"195:","211"
"200:","213"
"205:","221"
"210:","222"
"215:","217"
"220:","225"
"225:","228"
"230:","217"
"235:","216"
"240:","221"
