"xseconds,"rate"
"5:","117"
"10:","118"
"15:","118"
"20:","114"
"25:","117"
"30:","109"
"35:","118"
"40:","179"
"45:","248"
"50:","232"
"55:","242"
"60:","243"
"65:","243"
"70:","230"
"75:","246"
"80:","243"
"85:","251"
"90:","229"
"95:","236"
"100:","245"
"105:","256"
"110:","255"
"115:","248"
"120:","211"
"125:","245"
"130:","217"
"135:","248"
"140:","243"
"145:","248"
"150:","245"
"155:","236"
"160:","248"
"165:","242"
"170:","242"
"175:","235"
"180:","240"
"185:","248"
"190:","245"
"195:","239"
"200:","250"
"205:","246"
"210:","250"
"215:","236"
"220:","236"
"225:","241"
"230:","245"
"235:","384"
"240:","374"
