"xseconds,"rate"
"5:","142"
"10:","139"
"15:","139"
"20:","136"
"25:","139"
"30:","138"
"35:","141"
"40:","282"
"45:","308"
"50:","278"
"55:","267"
"60:","267"
"65:","268"
"70:","253"
"75:","276"
"80:","281"
"85:","266"
"90:","270"
"95:","272"
"100:","264"
"105:","272"
"110:","268"
"115:","273"
"120:","273"
"125:","259"
"130:","265"
"135:","273"
"140:","269"
"145:","266"
"150:","277"
"155:","267"
"160:","272"
"165:","269"
"170:","278"
"175:","270"
"180:","270"
"185:","267"
"190:","267"
"195:","272"
"200:","269"
"205:","260"
"210:","264"
"215:","271"
"220:","267"
"225:","272"
"230:","328"
"235:","402"
"240:","389"
