"xseconds,"rate"
"5:","263"
"10:","234"
"15:","233"
"20:","233"
"25:","227"
"30:","232"
"35:","218"
"40:","233"
"45:","199"
"50:","175"
"55:","235"
"60:","284"
"65:","277"
"70:","262"
"75:","280"
"80:","276"
"85:","280"
"90:","278"
"95:","267"
"100:","283"
"105:","272"
"110:","268"
"115:","275"
"120:","267"
"125:","265"
"130:","268"
"135:","268"
"140:","269"
"145:","274"
"150:","276"
"155:","270"
"160:","276"
"165:","277"
"170:","283"
"175:","276"
"180:","286"
"185:","266"
"190:","274"
"195:","274"
"200:","270"
"205:","275"
"210:","263"
"215:","280"
"220:","288"
"225:","277"
"230:","276"
"235:","277"
"240:","279"
