"xseconds,"rate"
"5:","155"
"10:","142"
"15:","135"
"20:","139"
"25:","137"
"30:","137"
"35:","137"
"40:","141"
"45:","104"
"50:","111"
"55:","190"
"60:","225"
"65:","223"
"70:","231"
"75:","224"
"80:","229"
"85:","220"
"90:","225"
"95:","232"
"100:","229"
"105:","221"
"110:","231"
"115:","236"
"120:","233"
"125:","224"
"130:","231"
"135:","229"
"140:","226"
"145:","232"
"150:","231"
"155:","234"
"160:","233"
"165:","226"
"170:","224"
"175:","232"
"180:","229"
"185:","233"
"190:","234"
"195:","234"
"200:","230"
"205:","230"
"210:","235"
"215:","240"
"220:","229"
"225:","233"
"230:","227"
"235:","240"
"240:","277"
