"xseconds,"rate"
"5:","166"
"10:","156"
"15:","144"
"20:","134"
"25:","138"
"30:","137"
"35:","136"
"40:","138"
"45:","140"
"50:","122"
"55:","98"
"60:","138"
"65:","190"
"70:","187"
"75:","184"
"80:","181"
"85:","185"
"90:","182"
"95:","188"
"100:","189"
"105:","184"
"110:","187"
"115:","187"
"120:","190"
"125:","180"
"130:","190"
"135:","187"
"140:","186"
"145:","185"
"150:","189"
"155:","186"
"160:","182"
"165:","187"
"170:","184"
"175:","191"
"180:","188"
"185:","184"
"190:","184"
"195:","184"
"200:","187"
"205:","187"
"210:","184"
"215:","181"
"220:","187"
"225:","187"
"230:","186"
"235:","182"
"240:","187"
