"xseconds,"rate"
"5:","166"
"10:","143"
"15:","135"
"20:","139"
"25:","137"
"30:","137"
"35:","137"
"40:","141"
"45:","105"
"50:","111"
"55:","195"
"60:","235"
"65:","232"
"70:","238"
"75:","232"
"80:","240"
"85:","232"
"90:","233"
"95:","241"
"100:","239"
"105:","232"
"110:","240"
"115:","243"
"120:","244"
"125:","238"
"130:","240"
"135:","238"
"140:","234"
"145:","243"
"150:","241"
"155:","239"
"160:","243"
"165:","239"
"170:","231"
"175:","241"
"180:","237"
"185:","239"
"190:","243"
"195:","240"
"200:","235"
"205:","238"
"210:","242"
"215:","245"
"220:","236"
"225:","244"
"230:","236"
"235:","252"
"240:","280"
