"xseconds,"rate"
"5:","262"
"10:","158"
"15:","146"
"20:","134"
"25:","139"
"30:","138"
"35:","136"
"40:","137"
"45:","140"
"50:","129"
"55:","98"
"60:","139"
"65:","234"
"70:","222"
"75:","231"
"80:","222"
"85:","228"
"90:","234"
"95:","232"
"100:","235"
"105:","234"
"110:","238"
"115:","239"
"120:","229"
"125:","234"
"130:","235"
"135:","239"
"140:","230"
"145:","231"
"150:","235"
"155:","236"
"160:","228"
"165:","231"
"170:","237"
"175:","226"
"180:","233"
"185:","228"
"190:","223"
"195:","228"
"200:","225"
"205:","235"
"210:","232"
"215:","235"
"220:","239"
"225:","238"
"230:","232"
"235:","231"
"240:","230"
