"xseconds,"rate"
"5:","117"
"10:","118"
"15:","118"
"20:","114"
"25:","117"
"30:","109"
"35:","118"
"40:","179"
"45:","249"
"50:","232"
"55:","241"
"60:","240"
"65:","242"
"70:","230"
"75:","243"
"80:","242"
"85:","249"
"90:","232"
"95:","236"
"100:","246"
"105:","256"
"110:","254"
"115:","246"
"120:","210"
"125:","243"
"130:","217"
"135:","246"
"140:","241"
"145:","246"
"150:","244"
"155:","236"
"160:","247"
"165:","242"
"170:","242"
"175:","235"
"180:","241"
"185:","249"
"190:","244"
"195:","230"
"200:","247"
"205:","245"
"210:","250"
"215:","234"
"220:","233"
"225:","240"
"230:","244"
"235:","386"
"240:","374"
