"xseconds,"rate"
"5:","164"
"10:","127"
"15:","106"
"20:","95"
"25:","101"
"30:","103"
"35:","101"
"40:","102"
"45:","102"
"50:","88"
"55:","76"
"60:","73"
"65:","68"
"70:","68"
"75:","70"
"80:","69"
"85:","69"
"90:","68"
"95:","70"
"100:","69"
"105:","69"
"110:","70"
"115:","69"
"120:","69"
"125:","70"
"130:","69"
"135:","70"
"140:","71"
"145:","71"
"150:","71"
"155:","70"
"160:","70"
"165:","69"
"170:","70"
"175:","70"
"180:","70"
"185:","69"
"190:","70"
"195:","71"
"200:","69"
"205:","69"
"210:","66"
"215:","71"
"220:","67"
"225:","70"
"230:","68"
"235:","70"
"240:","87"
